"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1561","123860","아나패스","KOSDAQ","반도체",26250,-50,-0.19,286819391250
"1562","025980","아난티","KOSDAQ","숙박·음식",7230,-70,-0.96,615842630010
"1563","050320","아래스","KOSDAQ","컴퓨터서비스",990,0,0,45205142400
"1564","058220","아리온","KOSDAQ","통신장비",275,0,0,10717917100
"1565","125210","아모그린텍","KOSDAQ","IT부품",14050,-150,-1.06,231779899500
"1566","052710","아모텍","KOSDAQ","IT부품",34550,-250,-0.72,336634677300
"1567","074430","아미노로직스","KOSDAQ","유통",2495,-5,-0.2,219127975780
"1568","092040","아미코젠","KOSDAQ","음식료·담배",28600,250,0.88,549534986000
"1569","083930","아바코","KOSDAQ","기계·장비",13250,-150,-1.12,204219573500
"1570","149950","아바텍","KOSDAQ","IT부품",17050,650,3.96,266107875000
"1571","036010","아비코전자","KOSDAQ","일반전기전자",6720,40,0.6,89328516480
"1572","050860","아세아텍","KOSDAQ","기계·장비",3385,-10,-0.29,59237500000
"1573","246720","아스타","KOSDAQ","제약",4985,-15,-0.3,57290227155
"1574","067390","아스트","KOSDAQ","운송장비·부품",6010,-70,-1.15,154334708520
"1575","127710","아시아경제","KOSDAQ","디지털컨텐츠",2190,-5,-0.23,55864127460
"1576","154030","아시아종묘","KOSDAQ","농업, 임업 및 어업",5610,-100,-1.75,59118090240
"1577","227610","아우딘퓨쳐스","KOSDAQ","화학",1870,-75,-3.86,3.74e+10
"1578","143160","아이디스","KOSDAQ","통신장비",26950,50,0.19,288806710500
"1579","054800","아이디스홀딩스","KOSDAQ","기타서비스",12600,-50,-0.4,130381725600
"1580","332370","아이디피","KOSDAQ","정보기기",7870,20,0.25,52232111810
"1581","339950","아이비김영","KOSDAQ","기타서비스",1565,-5,-0.32,66491615075
"1582","099190","아이센스","KOSDAQ","의료·정밀기기",23900,-50,-0.21,328319988200
"1583","289010","아이스크림에듀","KOSDAQ","출판·매체복제",7860,10,0.13,101111330820
"1584","214430","아이쓰리시스템","KOSDAQ","일반전기전자",20950,-450,-2.1,148886622000
"1585","040910","아이씨디","KOSDAQ","반도체",16900,-250,-1.46,304967479700
"1586","068940","아이씨케이","KOSDAQ","정보기기",4020,-135,-3.25,139412482440
"1587","052860","아이앤씨","KOSDAQ","반도체",4125,-125,-2.94,72987972750
"1588","069920","아이에스이커머스","KOSDAQ","유통",3890,-20,-0.51,100464548180
"1589","038880","아이에이","KOSDAQ","반도체",1530,10,0.66,421445851650
"1590","123010","아이에이네트웍스","KOSDAQ","반도체",1765,-20,-1.12,87136180865
"1591","307180","아이엘사이언스","KOSDAQ","일반전기전자",3375,-60,-1.75,71624327625
"1592","101390","아이엠","KOSDAQ","IT부품",1035,-35,-3.27,44035569540
"1593","090740","아이엠이연이","KOSDAQ","IT부품",5430,250,4.83,103854625260
"1594","226350","아이엠텍","KOSDAQ","통신장비",214,0,0,9318361858
"1595","078860","아이오케이","KOSDAQ","오락·문화",1390,-5,-0.36,81378699530
"1596","114810","아이원스","KOSDAQ","IT부품",5630,-220,-3.76,143582869620
"1597","031310","아이즈비전","KOSDAQ","통신장비",4130,110,2.74,65140730620
"1598","185490","아이진","KOSDAQ","기타서비스",12750,250,2,148781649750
"1599","059100","아이컴포넌트","KOSDAQ","IT부품",5420,120,2.26,38324061200
"1600","262840","아이퀘스트","KOSDAQ","소프트웨어",15150,-750,-4.72,1.49379e+11
"1601","175250","아이큐어","KOSDAQ","제약",55400,1000,1.84,418241690600
"1602","052460","아이크래프트","KOSDAQ","컴퓨터서비스",4165,-360,-7.96,60842053440
"1603","119830","아이텍","KOSDAQ","반도체",8580,120,1.42,125046567360
"1604","052770","아이톡시","KOSDAQ","디지털컨텐츠",3180,0,0,34542772260
"1605","124500","아이티센","KOSDAQ","컴퓨터서비스",5590,10,0.18,111281991470
"1606","084850","아이티엠반도체","KOSDAQ","반도체",46750,-100,-0.21,1080855979500
"1607","027360","아주IB투자","KOSDAQ","금융",4075,30,0.74,485633336875
"1608","032080","아즈텍WB","KOSDAQ","섬유·의류",2600,120,4.84,55876675400
"1609","013310","아진산업","KOSDAQ","운송장비·부품",3685,235,6.81,143002254670
"1610","059120","아진엑스텍","KOSDAQ","반도체",7590,-30,-0.39,73991843640
"1611","158430","아톤","KOSDAQ","소프트웨어",23500,0,0,102309059500
"1612","067160","아프리카TV","KOSDAQ","소프트웨어",77400,-2300,-2.89,889694965800
"1613","001540","안국약품","KOSDAQ","제약",12900,-50,-0.39,168247218000
"1614","053800","안랩","KOSDAQ","소프트웨어",94600,-3100,-3.17,947310683000
"1615","065660","안트로젠","KOSDAQ","유통",54300,-3000,-5.24,493778896200
"1616","297570","알로이스","KOSDAQ","통신장비",4790,-80,-1.64,83007893060
"1617","260660","알리코제약","KOSDAQ","제약",12150,0,0,125149556250
"1618","131370","알서포트","KOSDAQ","디지털컨텐츠",8500,-100,-1.16,452770205500
"1619","140670","알에스오토메이션","KOSDAQ","IT부품",9530,-140,-1.45,86752924200
"1620","096610","알에프세미","KOSDAQ","반도체",5690,-20,-0.35,54024979560
"1621","061040","알에프텍","KOSDAQ","통신장비",8310,10,0.12,240158318580
"1622","148250","알엔투테크놀로지","KOSDAQ","정보기기",18550,-350,-1.85,135371092150
"1623","347860","알체라","KOSDAQ","소프트웨어",37700,-1150,-2.96,504003533800
"1624","196170","알테오젠","KOSDAQ","기타서비스",127800,-1700,-1.31,3588994620000
"1625","123750","알톤스포츠","KOSDAQ","운송장비·부품",5280,370,7.54,67300448160
"1626","085810","알티캐스트","KOSDAQ","소프트웨어",1755,-45,-2.5,49870745145
"1627","117670","알파홀딩스","KOSDAQ","반도체",5060,-80,-1.56,107497939120
"1628","291650","압타머사이언스","KOSDAQ","기타서비스",23600,-400,-1.67,199800573600
"1629","293780","압타바이오","KOSDAQ","기타서비스",54700,-2200,-3.87,606909245100
"1630","196300","애니젠","KOSDAQ","제약",15500,-250,-1.59,77828057500
"1631","310200","애니플러스","KOSDAQ","오락·문화",1535,15,0.99,43605418865
"1632","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",2185,-60,-2.67,90311829325
"1633","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",8290,-210,-2.47,93930989020
"1634","131400","액트","KOSDAQ","IT부품",4590,10,0.22,105069896550
"1635","290740","액트로","KOSDAQ","IT부품",9180,-120,-1.29,92396800980
"1636","238090","앤디포스","KOSDAQ","비금속",4305,-80,-1.82,237471230430
"1637","092600","앤씨앤","KOSDAQ","반도체",5900,-150,-2.48,123590250000
"1638","129890","앱코","KOSDAQ","정보기기",26700,500,1.91,258689144400
"1639","174900","앱클론","KOSDAQ","제약",28900,-650,-2.2,441536194100
"1640","255440","야스","KOSDAQ","IT부품",13000,-200,-1.52,1.69754e+11
"1641","030960","양지사","KOSDAQ","출판·매체복제",13100,-600,-4.38,2.09338e+11
"1642","102120","어보브반도체","KOSDAQ","반도체",13400,-350,-2.55,233959350200
"1643","238120","얼라인드","KOSDAQ","의료·정밀기기",7540,-260,-3.33,54208437920
"1644","019990","에너토크","KOSDAQ","기계·장비",5010,190,3.94,48878000880
"1645","041440","에버다임","KOSDAQ","기계·장비",5390,455,9.22,96566938160
"1646","038680","에스넷","KOSDAQ","컴퓨터서비스",7070,40,0.57,113651770050
"1647","217480","에스디생명공학","KOSDAQ","화학",5070,-130,-2.5,113644384620
"1648","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,7101198800
"1649","097780","에스맥","KOSDAQ","IT부품",1450,-25,-1.69,378661122900
"1650","042110","에스씨디","KOSDAQ","일반전기전자",1410,-35,-2.42,68144685240
"1651","298060","에스씨엠생명과학","KOSDAQ","제약",32000,-600,-1.84,380214144000
"1652","065420","에스아이리소스","KOSDAQ","광업",639,0,0,42391307925
"1653","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1654","900080","에스앤씨엔진그룹","KOSDAQ","금융",197,0,0,24380639821
"1655","101490","에스앤에스텍","KOSDAQ","반도체",33050,-500,-1.49,708970323350
"1656","095910","에스에너지","KOSDAQ","IT부품",6020,-90,-1.47,88747935640
"1657","275630","에스에스알","KOSDAQ","소프트웨어",5940,-160,-2.62,35224425720
"1658","031330","에스에이엠티","KOSDAQ","유통",2635,-15,-0.57,263487001545
"1659","060540","에스에이티","KOSDAQ","통신장비",2460,-40,-1.6,64287932760
"1660","056190","에스에프에이","KOSDAQ","기계·장비",43650,-150,-0.34,1567417374000
"1661","080000","에스엔유","KOSDAQ","기계·장비",4180,-85,-1.99,143469596600
"1662","041510","에스엠","KOSDAQ","오락·문화",32800,600,1.86,769242032800
"1663","007820","에스엠코어","KOSDAQ","기계·장비",7280,-130,-1.75,145847126880
"1664","109610","에스와이","KOSDAQ","금속",4150,-30,-0.72,194506690300
"1665","306040","에스제이그룹","KOSDAQ","섬유·의류",21950,250,1.15,216554924600
"1666","080440","에스제이케이","KOSDAQ","유통",498,0,0,6636328080
"1667","096630","에스코넥","KOSDAQ","IT부품",2035,-40,-1.93,132815748340
"1668","069510","에스텍","KOSDAQ","일반전기전자",10600,-100,-0.93,1.15646e+11
"1669","041910","에스텍파마","KOSDAQ","제약",10700,-250,-2.28,127311414100
"1670","234300","에스트래픽","KOSDAQ","소프트웨어",5680,120,2.16,118292588800
"1671","039440","에스티아이","KOSDAQ","반도체",18300,-400,-2.14,2.89689e+11
"1672","098660","에스티오","KOSDAQ","섬유·의류",2715,180,7.1,33940149840
"1673","052020","에스티큐브","KOSDAQ","IT부품",11350,350,3.18,344869852150
"1674","237690","에스티팜","KOSDAQ","제약",73900,-2400,-3.15,1378678400000
"1675","050760","에스폴리텍","KOSDAQ","화학",5360,-40,-0.74,87553874080
"1676","288620","에스퓨얼셀","KOSDAQ","일반전기전자",33950,-800,-2.3,233383028200
"1677","317830","에스피시스템스","KOSDAQ","기계·장비",6840,-150,-2.15,55716588000
"1678","058610","에스피지","KOSDAQ","IT부품",8700,-240,-2.68,185023700400
"1679","043340","에쎈테크","KOSDAQ","기계·장비",1165,-15,-1.27,8.388e+10
"1680","054630","에이디칩스","KOSDAQ","기타제조",1360,-70,-4.9,72092866960
"1681","200710","에이디테크놀로지","KOSDAQ","반도체",25450,-250,-0.97,338311456450
"1682","096690","에이루트","KOSDAQ","정보기기",6760,-20,-0.29,86885333600
"1683","298380","에이비엘바이오","KOSDAQ","제약",21100,750,3.69,985462840000
"1684","195990","에이비프로바이오","KOSDAQ","기계·장비",893,-30,-3.25,224562338512
"1685","003800","에이스침대","KOSDAQ","기타제조",41100,200,0.49,4.55799e+11
"1686","088800","에이스테크","KOSDAQ","통신장비",20650,800,4.03,845781213200
"1687","241840","에이스토리","KOSDAQ","오락·문화",38450,150,0.39,360443373000
"1688","138360","에이씨티","KOSDAQ","화학",4480,0,0,155061688320
"1689","039230","에이아이비트","KOSDAQ","반도체",181,0,0,19975625713
"1690","312610","에이에프더블류","KOSDAQ","일반전기전자",10650,50,0.47,107867928600
"1691","102210","에이치디","KOSDAQ","운송장비·부품",1100,0,0,81066045500
"1692","072990","에이치시티","KOSDAQ","기타서비스",12750,-100,-0.78,88326900000
"1693","176440","에이치엔티","KOSDAQ","IT부품",1920,0,0,164619542400
"1694","028300","에이치엘비","KOSDAQ","운송장비·부품",80000,5000,6.67,4248221760000
"1695","067630","에이치엘비생명과학","KOSDAQ","기타서비스",23050,2350,11.35,1085434941650
"1696","047920","에이치엘비제약","KOSDAQ","기타서비스",14600,-200,-1.35,325815994400
"1697","043220","에이치엘비파워","KOSDAQ","기계·장비",1020,15,1.49,92937684540
"1698","239610","에이치엘사이언스","KOSDAQ","음식료·담배",41600,-400,-0.95,213913356800
"1699","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2090,0,0,9007900000
"1700","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2030,-5,-0.25,10383450000
"1701","044780","에이치케이","KOSDAQ","기계·장비",1755,0,0,32477656185
"1702","071670","에이테크솔루션","KOSDAQ","기계·장비",15050,-250,-1.63,1.505e+11
"1703","045660","에이텍","KOSDAQ","정보기기",31250,-1800,-5.45,2.58125e+11
"1704","224110","에이텍티앤","KOSDAQ","정보기기",24500,-750,-2.97,1.3083e+11
"1705","230980","에이트원","KOSDAQ","출판·매체복제",5840,30,0.52,95946189280
"1706","021080","에이티넘인베스트","KOSDAQ","금융",2355,-40,-1.67,1.1304e+11
"1707","089530","에이티세미콘","KOSDAQ","반도체",675,-38,-5.33,96265673100
"1708","200470","에이팩트","KOSDAQ","반도체",6850,20,0.29,120242708000
"1709","073070","에이팸","KOSDAQ","운송장비·부품",2035,0,0,58427546375
"1710","262260","에이프로","KOSDAQ","일반전기전자",39000,1050,2.77,268344414000
"1711","109960","에이프로젠 H&G","KOSDAQ","유통",651,-4,-0.61,116330586267
"1712","089970","에이피티씨","KOSDAQ","기계·장비",20300,50,0.25,478361278500
"1713","230240","에치에프알","KOSDAQ","일반전기전자",20200,550,2.8,260216804000
"1714","064510","에코마이스터","KOSDAQ","기계·장비",1475,45,3.15,39370121800
"1715","230360","에코마케팅","KOSDAQ","기타서비스",25800,-50,-0.19,838961149200
"1716","038870","에코바이오","KOSDAQ","기타서비스",8880,-70,-0.78,103105626720
"1717","128540","에코캡","KOSDAQ","운송장비·부품",4135,230,5.89,60200638000
"1718","086520","에코프로","KOSDAQ","IT부품",69800,-100,-0.14,1541895331800
"1719","247540","에코프로비엠","KOSDAQ","일반전기전자",160100,-2100,-1.29,3367730076600
"1720","038110","에코플라스틱","KOSDAQ","운송장비·부품",2135,10,0.47,54804104950
"1721","073540","에프알텍","KOSDAQ","통신장비",5700,250,4.59,6.498e+10
"1722","064850","에프앤가이드","KOSDAQ","기타서비스",7450,0,0,8.9996e+10
"1723","064090","에프앤리퍼블릭","KOSDAQ","유통",495,-11,-2.17,54397577025
"1724","036810","에프에스티","KOSDAQ","반도체",30200,-650,-2.11,611061182800
"1725","173940","에프엔씨엔터","KOSDAQ","오락·문화",5720,20,0.35,82167113600
"1726","083500","에프엔에스테크","KOSDAQ","기계·장비",12350,650,5.56,103563666700
"1727","054940","엑사이엔씨","KOSDAQ","건설",1430,0,0,47438173640
"1728","950130","엑세스바이오","KOSDAQ","제약",16200,200,1.25,588311537400
"1729","205100","엑셈","KOSDAQ","소프트웨어",4410,-30,-0.68,149420823930
"1730","070300","엑스큐어","KOSDAQ","소프트웨어",4810,0,0,35430815940
"1731","092870","엑시콘","KOSDAQ","반도체",13650,-150,-1.09,141607557000
"1732","317870","엔바이오니아","KOSDAQ","기타제조",8980,30,0.34,68100323900
"1733","067570","엔브이에이치코리아","KOSDAQ","운송장비·부품",6540,190,2.99,193530273900
"1734","236810","엔비티","KOSDAQ","기타서비스",25850,4550,21.36,219407381050
"1735","101400","엔시트론","KOSDAQ","반도체",842,-68,-7.47,27193155378
"1736","217820","엔에스","KOSDAQ","기계·장비",10500,-100,-0.94,117517386000
"1737","031860","엔에스엔","KOSDAQ","유통",1555,-65,-4.01,81132782765
"1738","310840","엔에이치스팩13호","KOSDAQ","금융",2095,-5,-0.24,7164900000
"1739","319400","엔에이치스팩14호","KOSDAQ","금융",5330,-80,-1.48,45944600000
"1740","353190","엔에이치스팩16호","KOSDAQ","금융",2180,0,0,9395800000
"1741","359090","엔에이치스팩17호","KOSDAQ","금융",2085,0,0,14615850000
"1742","365590","엔에이치스팩18호","KOSDAQ","금융",2080,5,0.24,9.568e+09
"1743","265740","엔에프씨","KOSDAQ","화학",16650,400,2.46,148714470000
"1744","354200","엔젠바이오","KOSDAQ","기타서비스",16550,-600,-3.5,204639293600
"1745","208860","엔지스테크널러지","KOSDAQ","소프트웨어",6660,-210,-3.06,76216127580
"1746","183490","엔지켐생명과학","KOSDAQ","제약",94400,300,0.32,781476334400
"1747","182400","엔케이맥스","KOSDAQ","제약",20700,100,0.49,710121241800
"1748","069410","엔텔스","KOSDAQ","소프트웨어",8030,-30,-0.37,55400792810
"1749","227950","엔투텍","KOSDAQ","기계·장비",2280,-30,-1.3,133645569840
"1750","198080","엔피디","KOSDAQ","IT부품",3840,-20,-0.52,82695110400
"1751","048830","엔피케이","KOSDAQ","화학",2050,25,1.23,38384042150
"1752","096870","엘디티","KOSDAQ","반도체",4085,150,3.81,27281264000
"1753","061970","엘비세미콘","KOSDAQ","반도체",13500,550,4.25,591091992000
"1754","138690","엘아이에스","KOSDAQ","반도체",4690,15,0.32,75441084110
"1755","290650","엘앤씨바이오","KOSDAQ","제약",30000,-700,-2.28,656310240000
"1756","066970","엘앤에프","KOSDAQ","IT부품",69700,-800,-1.13,1955693411300
"1757","156100","엘앤케이바이오","KOSDAQ","의료·정밀기기",39350,2750,7.51,526689637050
"1758","073110","엘엠에스","KOSDAQ","IT부품",10750,-250,-2.27,95629366250
"1759","083310","엘오티베큠","KOSDAQ","반도체",16700,-100,-0.6,284885684100
"1760","297890","엘이티","KOSDAQ","기계·장비",13450,-100,-0.74,95622102500
"1761","037950","엘컴텍","KOSDAQ","IT부품",1480,-10,-0.67,124982328120
"1762","170920","엘티씨","KOSDAQ","반도체",13000,-250,-1.89,103528698000
"1763","058630","엠게임","KOSDAQ","디지털컨텐츠",8790,-90,-1.01,171790678830
"1764","019590","엠벤처투자","KOSDAQ","금융",1090,-45,-3.96,69987525510
"1765","169330","엠브레인","KOSDAQ","기타서비스",8880,-130,-1.44,79639915920
"1766","097520","엠씨넥스","KOSDAQ","IT부품",54200,-200,-0.37,968200724400
"1767","179290","엠아이텍","KOSDAQ","의료·정밀기기",4440,-60,-1.33,138453177120
